index,M1100 Cement Industry,M1200 Food Industry,M1300 Plastics Industry,M2500 Construction Materials and Construction,M2200 Automobile Industry,M9900 Others,M1400 Textile and Fiber,M3700 Sports and Leisure,M2328 Electronic Components,M1500 Electrical Machinery,M1600 Electrical Equipment and Cables,M1722 Biotechnology and Medical Care,M1721 Chemical Industry,M1800 Glass and Ceramics,M1900 Paper Industry,M2000 Steel Industry,M3800 Home and Lifestyle,M2100 Rubber Industry,M2600 Shipping Industry,M2325 Computers and Peripherals,M2324 Semiconductors,M2331 Other Electronics,M2327 Telecommunications and Networking,M2326 Optoelectronics,M2329 Electronic Distribution,M2330 Information Services,M2900 Trade and Retail,"M9700 Oil, Electricity, and Gas",M2700 Tourism and Hospitality,M3600 Digital and Cloud Services,M3500 Green Energy and Environmental Protection
2024-06-03,1757256.386387766,1772618.2232612493,1587163.7569248204,5199210.720462898,3467590.2276459816,1924270.810267766,1256384.1732180424,1972331.1159314115,2642427.680249389,2961037.5218261685,3829776.7051004814,2095898.375036231,2181850.242164001,1899785.155677971,2618670.221477705,2682870.448388184,3083101.6106366725,1599282.406843962,5394795.042537942,3849492.207621553,4905827.044383884,3155923.4541260237,2788832.10666841,6589116.231750655,2711606.758121164,3576547.4002159024,1037265.4387341124,1491065.5231305158,2153024.3962587803,2200031.583519352,1976830.2568838494
2024-06-04,1740739.878851395,1762654.5610626673,1568934.8509083302,5223242.758311118,3448353.2950977315,1910755.8165741044,1249023.5226898103,1982929.3893879333,2617627.4668503436,2901412.8280988135,3834081.3567492086,2110730.400539055,2177066.7566970163,1899785.155677971,2609524.0026935847,2663270.052405478,3092508.823464098,1601183.577381256,5311779.23901042,3815671.9672690025,4926901.591580738,3167709.583343625,2798592.521882608,6581463.385766899,2688964.5316342856,3607749.538366564,1032307.8190723085,1488108.0223327675,2161023.093998345,2204430.2248186395,1967746.2431091962
2024-06-05,1746617.671469275,1760662.9325630215,1556873.4315129402,5157034.351279161,3440343.446580406,1924772.263453591,1243234.7798831973,1961091.8481040106,2591462.98801475,2892851.0542167556,3813264.861212808,2131863.1856984855,2172061.3898701635,1899785.155677971,2604948.7238259055,2645894.7388529014,3072914.670741813,1592796.5795120627,5419339.262272817,3773325.994087615,4918247.220325051,3162626.7772120144,2825309.8271121797,6557914.753558164,2673216.43505989,3569074.843399641,1030911.9750313124,1487194.2832522262,2159594.2352207433,2203240.7093045446,1969930.7545991873
2024-06-06,1731540.3725234526,1762602.8984273092,1549887.294433209,5152230.517137159,3437755.140677106,1911645.3170557495,1238916.2242062446,1949024.7629223298,2584946.8436103775,2891345.423848898,3814045.117550792,2122772.951205391,2175288.040535672,1899785.155677971,2595234.562412952,2632333.496476777,3070789.8367553228,1571521.2523152623,5509196.661892353,3688897.7024424328,4872988.688037335,3185076.4242508863,2780559.0537793613,6497204.201143166,2667463.164694257,3553419.6225937447,1026653.0422227449,1483382.8589704696,2170132.4518354596,2200862.3458780814,1958705.1261875983
2024-06-07,1749246.3238886553,1766255.745671649,1570289.8897246327,5322612.966703723,3455219.6402556035,1935593.8890552951,1269562.6658047172,1999820.0414707868,2597449.474356295,2945033.4595182077,3938044.751605856,2138410.3974833605,2197900.439203492,1899785.155677971,2605007.8772602887,2672885.8200079524,3087087.5888921367,1592430.669634438,5525752.216391109,3701408.716345594,5012548.669442397,3224705.9836010733,2824142.3738017483,6632218.227358666,2670546.384164538,3613981.423167055,1032119.7948986794,1490155.654651514,2183630.3412222303,2204798.019013232,1990868.5445360707
2024-06-11,1738579.6260916626,1766351.4831211332,1581213.48043008,5215449.07772086,3499637.863964454,1924168.20299429,1257116.7631503558,1958993.7919622245,2598827.9300646596,2869462.6960620424,3847858.4190958776,2135767.764773829,2199674.2307949457,1899785.155677971,2591272.417311804,2652021.4974428643,3077351.534991016,1592302.6218049491,5365419.828219412,3620242.63957312,4939864.071499357,3262048.0020654686,2796386.233633602,6617084.911050205,2674648.647231971,3573590.277274661,1021285.2208357368,1486412.1275210364,2160139.0007148343,2188337.9598696185,1957710.8742321136
2024-06-12,1741841.9735735692,1762311.13984477,1568637.3892099608,5136459.771762025,3500178.5956708402,1919467.7094367472,1252191.0960864902,1949178.738620442,2604379.912989331,2914122.728674108,3836177.379933069,2126679.211647505,2195807.8639319055,1899785.155677971,2583273.71130505,2635646.5906767487,3059760.8996762577,1584907.9734909923,5216126.914559409,3671405.254787744,4975525.315088846,3266786.6139895814,2808531.9236908415,6618271.2439783625,2682051.471957274,3630262.799077362,1014994.8303684976,1486633.286306003,2164299.89984969,2178873.5460073287,1969580.8370790274
2024-06-13,1748561.182583112,1762283.9395247295,1575299.8124825975,5122682.336019459,3471059.607744814,1942033.2302218846,1248233.0880951462,1952623.6086971,2638552.3076718873,2937223.406707887,3837004.3191504115,2119240.6522751544,2192074.510197016,1899785.155677971,2572494.9841987216,2640799.0506507605,3051096.9737314912,1584019.361643546,5245303.941749257,3676859.4374568835,5089209.569495417,3312164.7209279533,2835720.059322048,6775004.707597087,2686091.504600544,3650020.2790931277,1017840.1471186187,1480526.371795208,2171005.6475838074,2181617.701121416,1981069.9710864665
2024-06-14,1760356.8121225745,1775288.572890228,1578657.147836412,5166542.250542706,3455467.1698067277,1945091.0143146564,1250329.1094131877,1947701.6654690213,2640462.075699115,2984622.5543662338,3992517.2101875343,2123751.6920137205,2177859.8647729955,1899785.155677971,2585783.819376232,2637807.7262586076,3042511.6502449117,1590959.6360212115,5330447.598608115,3724917.551868657,5176460.706945664,3341845.838584592,2865415.8666044897,6898304.998140071,2692989.01218205,3641814.1977000046,1021192.0237210015,1481863.0775588586,2169721.8701488217,2189064.4169154987,2005770.4314516091
2024-06-17,1761401.8345999753,1782433.6156377613,1609259.1042110652,5084930.630082929,3480973.0206329697,1943076.4141497877,1252034.8021471447,1956810.1204135134,2669955.380341761,2979423.4086537445,3986554.4191828994,2149722.642040259,2190487.9418719816,1899785.155677971,2594224.771037616,2657338.6862740484,3033507.8896078495,1589104.3324958913,5294182.127080006,3714037.2003363664,5153555.073757041,3322842.044830436,2888465.767890027,6944171.907665889,2701879.4672553795,3598006.05454488,1017000.4295326121,1473805.5111378485,2167832.601469678,2202591.3285794794,1998010.1851907184
2024-06-18,1761061.8191656969,1788334.6755933964,1597389.238608945,5116757.777169665,3505400.672821196,1944658.281311065,1250713.3159714187,1949338.9220978485,2691635.548024227,3026760.2233363353,3999037.7254935256,2172002.689168591,2197888.0160795944,1899785.155677971,2594247.333795378,2648438.1581766326,3032420.3002756415,1584562.0927269005,5252667.950295464,3679463.194536471,5201156.955651314,3306734.096421681,2876004.328104462,6877821.805762408,2724726.8950303365,3617096.8487143028,1017302.8117795024,1469062.425792083,2156734.2205620077,2202987.977014648,2004228.8244788388
